ts,side,symbol,score
2025-08-24 07:11:49.208508+00:00,usd,ADA,-1.0514479754423336
2025-08-24 07:11:49.208508+00:00,usd,AVAX,0.9076626937628357
2025-08-24 07:11:49.208508+00:00,usd,BCH,0.37252746137166415
2025-08-24 07:11:49.208508+00:00,usd,BNB,-0.17476931615066335
2025-08-24 07:11:49.208508+00:00,usd,BTC,0.5922560532005259
2025-08-24 07:11:49.208508+00:00,usd,DOGE,-1.097050212178136
2025-08-24 07:11:49.208508+00:00,usd,DOT,-0.6350344283672001
2025-08-24 07:11:49.208508+00:00,usd,ETH,0.9458467216442283
2025-08-24 07:11:49.208508+00:00,usd,HBAR,-0.6911875151373564
2025-08-24 07:11:49.208508+00:00,usd,HYPE,0.6428095268570742
2025-08-24 07:11:49.208508+00:00,usd,LINK,0.6192746522565409
2025-08-24 07:11:49.208508+00:00,usd,LTC,-0.6861254168175857
2025-08-24 07:11:49.208508+00:00,usd,SHIB,-1.0329459317536653
2025-08-24 07:11:49.208508+00:00,usd,SOL,1.0517044415760755
2025-08-24 07:11:49.208508+00:00,usd,SUI,-0.2976631037041975
2025-08-24 07:11:49.208508+00:00,usd,TON,-0.1278011999742969
2025-08-24 07:11:49.208508+00:00,usd,TRX,1.9438737246503142
2025-08-24 07:11:49.208508+00:00,usd,UNI,-0.7153616534050454
2025-08-24 07:11:49.208508+00:00,usd,XLM,-0.7387039392450414
2025-08-24 07:11:49.208508+00:00,usd,XRP,0.11739496049741928
